movieId,tmdbId,movielens_title,source_title,source_release_date,overview,overview_language,directors,cast,source_url,source_dataset,retrieved_on
50068,1251,Letters from Iwo Jima (2006),Letters from Iwo Jima,2006-12-19,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",en,"[{""id"": 190, ""name"": ""Clint Eastwood""}]","[{""id"": 3899, ""name"": ""Ken Watanabe""}, {""id"": 33515, ""name"": ""Kazunari Ninomiya""}, {""id"": 33516, ""name"": ""Tsuyoshi Ihara""}, {""id"": 33517, ""name"": ""Ryo Kase""}, {""id"": 72202, ""name"": ""Shidou Nakamura""}]",https://www.themoviedb.org/movie/1251,TMDB 5000 Movie Dataset,2026-09-12
50147,9656,Black Christmas (2006),Black Christmas,2006-12-25,"An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one. A remake of the 1974 horror movie, Black Christmas (1974).",en,"[{""id"": 58403, ""name"": ""Glen Morgan""}]","[{""id"": 55775, ""name"": ""Katie Cassidy""}, {""id"": 49961, ""name"": ""Michelle Trachtenberg""}, {""id"": 58392, ""name"": ""Kristen Cloke""}, {""id"": 17628, ""name"": ""Mary Elizabeth Winstead""}, {""id"": 22082, ""name"": ""Lacey Chabert""}]",https://www.themoviedb.org/movie/9656,TMDB 5000 Movie Dataset,2026-09-12
50158,1931,Stomp the Yard (2007),Stomp the Yard,2007-05-16,"After the death of his younger brother, a troubled 19-year-old street dancer from Los Angeles is able to bypass juvenile hall by enrolling in the historically black, Truth University in Atlanta, Georgia. But his efforts to get an education and woo the girl he likes are sidelined when he is courted by the top two campus fraternities, both of which want and need his fierce street-style dance moves to win the highly coveted national step show competition.",en,"[{""id"": 31119, ""name"": ""Sylvain White""}]","[{""id"": 31132, ""name"": ""Columbus Short""}, {""id"": 22122, ""name"": ""Meagan Good""}, {""id"": 31133, ""name"": ""Ne-Yo""}, {""id"": 31134, ""name"": ""Darrin Henson""}, {""id"": 31135, ""name"": ""Jermaine Williams""}]",https://www.themoviedb.org/movie/1931,TMDB 5000 Movie Dataset,2026-09-12
50160,13967,Miss Potter (2006),Miss Potter,2006-12-03,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness and success.",en,"[{""id"": 58137, ""name"": ""Chris Noonan""}]","[{""id"": 3061, ""name"": ""Ewan McGregor""}, {""id"": 9137, ""name"": ""Renée Zellweger""}, {""id"": 1639, ""name"": ""Emily Watson""}, {""id"": 183201, ""name"": ""Barbara Flynn""}, {""id"": 104795, ""name"": ""Bill Paterson""}]",https://www.themoviedb.org/movie/13967,TMDB 5000 Movie Dataset,2026-09-12
50601,1265,Bridge to Terabithia (2007),Bridge to Terabithia,2007-02-16,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.",en,"[{""id"": 36697, ""name"": ""Gábor Csupó""}]","[{""id"": 27972, ""name"": ""Josh Hutcherson""}, {""id"": 1285, ""name"": ""AnnaSophia Robb""}, {""id"": 418, ""name"": ""Robert Patrick""}, {""id"": 11664, ""name"": ""Zooey Deschanel""}, {""id"": 54479, ""name"": ""Bailee Madison""}]",https://www.themoviedb.org/movie/1265,TMDB 5000 Movie Dataset,2026-09-12
50610,14137,Beer League (2006),Beer League,2006-09-15,An unemployed slacker (Lange) inspires his softball teammates to improve their game so they won't get kicked out of the local league.,en,"[{""id"": 111745, ""name"": ""Frank Sebastiano""}]","[{""id"": 20788, ""name"": ""Artie Lange""}, {""id"": 2877, ""name"": ""Ralph Macchio""}, {""id"": 176628, ""name"": ""Anthony DeSando""}, {""id"": 157059, ""name"": ""Jimmy Palumbo""}, {""id"": 21131, ""name"": ""Joe Lo Truglio""}]",https://www.themoviedb.org/movie/14137,TMDB 5000 Movie Dataset,2026-09-12
50685,10758,Waitress (2007),Waitress,2007-05-25,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",en,"[{""id"": 66496, ""name"": ""Adrienne Shelly""}]","[{""id"": 41292, ""name"": ""Keri Russell""}, {""id"": 51797, ""name"": ""Nathan Fillion""}, {""id"": 65562, ""name"": ""Andy Griffith""}, {""id"": 57854, ""name"": ""Cheryl Hines""}, {""id"": 1898, ""name"": ""Eddie Jemison""}]",https://www.themoviedb.org/movie/10758,TMDB 5000 Movie Dataset,2026-09-12
50794,7516,Smokin' Aces (2006),Smokin' Aces,2006-12-09,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",en,"[{""id"": 40223, ""name"": ""Joe Carnahan""}]","[{""id"": 10859, ""name"": ""Ryan Reynolds""}, {""id"": 11477, ""name"": ""Ray Liotta""}, {""id"": 15998, ""name"": ""Joseph Ruskin""}, {""id"": 20752, ""name"": ""Alex Rocco""}, {""id"": 10681, ""name"": ""Wayne Newton""}]",https://www.themoviedb.org/movie/7516,TMDB 5000 Movie Dataset,2026-09-12
50796,10075,Blood and Chocolate (2007),Blood and Chocolate,2007-01-26,A young teenage werewolf is torn between honoring her family's secret and her love for a man.,en,"[{""id"": 62872, ""name"": ""Katja von Garnier""}]","[{""id"": 51536, ""name"": ""Agnes Bruckner""}, {""id"": 12791, ""name"": ""Hugh Dancy""}, {""id"": 1874, ""name"": ""Katja Riemann""}, {""id"": 15533, ""name"": ""Olivier Martinez""}, {""id"": 47703, ""name"": ""Bryan Dick""}]",https://www.themoviedb.org/movie/10075,TMDB 5000 Movie Dataset,2026-09-12
50798,9760,Epic Movie (2007),Epic Movie,2007-01-25,"When Edward, Peter, Lucy and Susan each follow their own path, they end up finding themselves at Willy's Chocolate factory. Walking through a wardrobe, they discover the world of Gnarnia, which is ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the white bitch's army",en,"[{""id"": 35694, ""name"": ""Jason Friedberg""}, {""id"": 35734, ""name"": ""Aaron Seltzer""}]","[{""id"": 53493, ""name"": ""Kal Penn""}, {""id"": 58952, ""name"": ""Adam Campbell""}, {""id"": 38334, ""name"": ""Jennifer Coolidge""}, {""id"": 34195, ""name"": ""Jayma Mays""}, {""id"": 58953, ""name"": ""Faune A. Chambers""}]",https://www.themoviedb.org/movie/9760,TMDB 5000 Movie Dataset,2026-09-12
50802,1257,Because I Said So (2007),Because I Said So,2007-02-02,"In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.",en,"[{""id"": 7145, ""name"": ""Michael Lehmann""}]","[{""id"": 3092, ""name"": ""Diane Keaton""}, {""id"": 16855, ""name"": ""Mandy Moore""}, {""id"": 16856, ""name"": ""Gabriel Macht""}, {""id"": 16857, ""name"": ""Tom Everett Scott""}, {""id"": 16858, ""name"": ""Lauren Graham""}]",https://www.themoviedb.org/movie/1257,TMDB 5000 Movie Dataset,2026-09-12
50804,1248,Hannibal Rising (2007),Hannibal Rising,2007-02-06,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.",en,"[{""id"": 16785, ""name"": ""Peter Webber""}]","[{""id"": 16790, ""name"": ""Gaspard Ulliel""}, {""id"": 16789, ""name"": ""Aaran Thomas""}, {""id"": 643, ""name"": ""Gong Li""}, {""id"": 17287, ""name"": ""Dominic West""}, {""id"": 7026, ""name"": ""Rhys Ifans""}]",https://www.themoviedb.org/movie/1248,TMDB 5000 Movie Dataset,2026-09-12
50872,2062,Ratatouille (2007),Ratatouille,2007-06-22,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",en,"[{""id"": 7930, ""name"": ""Jan Pinkava""}, {""id"": 7087, ""name"": ""Brad Bird""}]","[{""id"": 10872, ""name"": ""Patton Oswalt""}, {""id"": 65, ""name"": ""Ian Holm""}, {""id"": 7962, ""name"": ""Lou Romano""}, {""id"": 6197, ""name"": ""Brian Dennehy""}, {""id"": 21198, ""name"": ""Peter Sohn""}]",https://www.themoviedb.org/movie/2062,TMDB 5000 Movie Dataset,2026-09-12
50912,2266,"Paris, I Love You (Paris, je t'aime) (2006)","Paris, je t'aime",2006-05-16,"Olivier Assayas, Gus Van Sant, Wes Craven and Alfonso Cuaron are among the 20 distinguished directors who contribute to this collection of 18 stories, each exploring a different aspect of Parisian life. The colourful characters in this drama include a pair of mimes, a husband trying to chose between his wife and his lover, and a married man who turns to a prostitute for advice.",en,"[{""id"": 90, ""name"": ""Isabel Coixet""}, {""id"": 1357, ""name"": ""Christopher Doyle""}, {""id"": 1071, ""name"": ""Tom Tykwer""}, {""id"": 1223, ""name"": ""Joel Coen""}, {""id"": 1224, ""name"": ""Ethan Coen""}, {""id"": 2163, ""name"": ""Richard LaGravenese""}, {""id"": 5140, ""name"": ""Wes Craven""}, {""id"": 5216, ""name"": ""Gus Van Sant""}, {""id"": 5877, ""name"": ""Vincenzo Natali""}, {""id"": 6220, ""name"": ""Gurinder Chadha""}, {""id"": 8574, ""name"": ""Walter Salles""}, {""id"": 11218, ""name"": ""Alfonso Cuarón""}, {""id"": 13235, ""name"": ""Alexander Payne""}, {""id"": 16927, ""name"": ""Gérard Depardieu""}, {""id"": 21768, ""name"": ""Sylvain Chomet""}, {""id"": 21769, ""name"": ""Bruno Podalydès""}, {""id"": 21126, ""name"": ""Frédéric Auburtin""}, {""id"": 21678, ""name"": ""Olivier Assayas""}, {""id"": 21681, ""name"": ""Nobuhiro Suwa""}, {""id"": 21683, ""name"": ""Oliver Schmitz""}, {""id"": 21771, ""name"": ""Daniela Thomas""}]","[{""id"": 884, ""name"": ""Steve Buscemi""}, {""id"": 524, ""name"": ""Natalie Portman""}, {""id"": 5293, ""name"": ""Willem Dafoe""}, {""id"": 1579, ""name"": ""Maggie Gyllenhaal""}, {""id"": 22165, ""name"": ""Axel Kiener""}]",https://www.themoviedb.org/movie/2266,TMDB 5000 Movie Dataset,2026-09-12
50923,5172,"Astronaut Farmer, The (2007)",The Astronaut Farmer,2006-10-15,"Texan Charles Farmer left the Air Force as a young man to save the family ranch when his dad died. Like most American ranchers, he owes his bank. Unlike most, he's an astrophysicist with a rocket in his barn - one he's built and wants to take into space. It's his dream. The FBI puts him under surveillance when he tries to buy rocket fuel, and the FAA stalls him when he files a flight plan – but Charles is undeterred.",en,"[{""id"": 41887, ""name"": ""Michael Polish""}]","[{""id"": 879, ""name"": ""Billy Bob Thornton""}, {""id"": 12519, ""name"": ""Virginia Madsen""}, {""id"": 41883, ""name"": ""Max Thieriot""}, {""id"": 41884, ""name"": ""Jasper Polish""}, {""id"": 41885, ""name"": ""Logan Polish""}]",https://www.themoviedb.org/movie/5172,TMDB 5000 Movie Dataset,2026-09-12
51077,1250,Ghost Rider (2007),Ghost Rider,2007-02-16,"In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",en,"[{""id"": 16837, ""name"": ""Mark Steven Johnson""}]","[{""id"": 2963, ""name"": ""Nicolas Cage""}, {""id"": 8170, ""name"": ""Eva Mendes""}, {""id"": 8210, ""name"": ""Wes Bentley""}, {""id"": 10825, ""name"": ""Donal Logue""}, {""id"": 16431, ""name"": ""Sam Elliott""}]",https://www.themoviedb.org/movie/1250,TMDB 5000 Movie Dataset,2026-09-12
51084,11172,Music and Lyrics (2007),Music and Lyrics,2007-02-09,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.",en,"[{""id"": 18323, ""name"": ""Marc Lawrence""}]","[{""id"": 69597, ""name"": ""Drew Barrymore""}, {""id"": 3291, ""name"": ""Hugh Grant""}, {""id"": 53368, ""name"": ""Scott Porter""}, {""id"": 18, ""name"": ""Brad Garrett""}, {""id"": 58754, ""name"": ""Haley Bennett""}]",https://www.themoviedb.org/movie/11172,TMDB 5000 Movie Dataset,2026-09-12
51086,3594,"Number 23, The (2007)",The Number 23,2007-02-23,"Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize.",en,"[{""id"": 5572, ""name"": ""Joel Schumacher""}]","[{""id"": 206, ""name"": ""Jim Carrey""}, {""id"": 12519, ""name"": ""Virginia Madsen""}, {""id"": 33235, ""name"": ""Logan Lerman""}, {""id"": 6413, ""name"": ""Danny Huston""}, {""id"": 21044, ""name"": ""Lynn Collins""}]",https://www.themoviedb.org/movie/3594,TMDB 5000 Movie Dataset,2026-09-12
51088,10090,Reno 911!: Miami (2007),Reno 911!: Miami,2007-02-23,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,en,"[{""id"": 59413, ""name"": ""Ben Garant""}]","[{""id"": 42200, ""name"": ""Lennie Loftin""}, {""id"": 518, ""name"": ""Danny DeVito""}, {""id"": 59413, ""name"": ""Ben Garant""}, {""id"": 59784, ""name"": ""Carlos Alazraqui""}, {""id"": 63232, ""name"": ""Mary Birdsong""}]",https://www.themoviedb.org/movie/10090,TMDB 5000 Movie Dataset,2026-09-12
51091,7874,Black Snake Moan (2006),Black Snake Moan,2006-12-08,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it.",en,"[{""id"": 53267, ""name"": ""Craig Brewer""}]","[{""id"": 2231, ""name"": ""Samuel L. Jackson""}, {""id"": 6886, ""name"": ""Christina Ricci""}, {""id"": 12111, ""name"": ""Justin Timberlake""}, {""id"": 3978, ""name"": ""S. Epatha Merkerson""}, {""id"": 9785, ""name"": ""John Cothran, Jr.""}]",https://www.themoviedb.org/movie/7874,TMDB 5000 Movie Dataset,2026-09-12
51174,12271,Factory Girl (2006),Factory Girl,2006-12-29,"In the mid-1960s, wealthy debutant Edie Sedgwick meets artist Andy Warhol. She joins Warhol's famous Factory and becomes his muse. Although she seems to have it all, Edie cannot have the love she craves from Andy, and she has an affair with a charismatic musician, who pushes her to seek independence from the artist and the milieu.",en,"[{""id"": 37852, ""name"": ""George Hickenlooper""}]","[{""id"": 23459, ""name"": ""Sienna Miller""}, {""id"": 529, ""name"": ""Guy Pearce""}, {""id"": 17244, ""name"": ""Hayden Christensen""}, {""id"": 8211, ""name"": ""Mena Suvari""}, {""id"": 11669, ""name"": ""Jimmy Fallon""}]",https://www.themoviedb.org/movie/12271,TMDB 5000 Movie Dataset,2026-09-12
51255,4638,Hot Fuzz (2007),Hot Fuzz,2007-02-14,"Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.",en,"[{""id"": 11090, ""name"": ""Edgar Wright""}]","[{""id"": 11108, ""name"": ""Simon Pegg""}, {""id"": 11109, ""name"": ""Nick Frost""}, {""id"": 388, ""name"": ""Jim Broadbent""}, {""id"": 14887, ""name"": ""Paddy Considine""}, {""id"": 28847, ""name"": ""Rafe Spall""}]",https://www.themoviedb.org/movie/4638,TMDB 5000 Movie Dataset,2026-09-12
